job_post_id,company_id,job_title,position_id,position_name_th,position_name_en,job_type,job_sub_type,communication_language_id,province_id,sub_district_id,district_id,employment_type_id,Work_location_type_id,income_min,income_max,is_display_income,job_detail,job_summary,is_open_ended,open_date,end_date,is_created_new_pool,candidate_pool_id,is_published,is_actiive,job_post_status,Working_time,created_by,created_at,updated_by,updated_at
JOB-202600051,COMP-202600006,รับสมัคร Web Developer (นักพัฒนาเว็บ),4,นักพัฒนาเว็บ,Web Developer,IT,Development,2,03,00003,0003,4,3,40000,62000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,True,2026-02-19,2026-05-02,False,POOL-0002,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600052,COMP-202600001,รับสมัคร Web Developer (นักพัฒนาเว็บ),5,นักพัฒนาเว็บ,Web Developer,Business,Operations,2,13,00013,0013,4,5,45000,70000,True,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2026-02-11,2026-03-23,True,POOL-0005,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600053,COMP-202600005,รับสมัคร Data Engineer (Data Engineer),5,Data Engineer,Data Engineer,IT,Analysis,2,12,00012,0012,3,5,45000,70000,False,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,True,2026-02-15,2026-03-27,False,POOL-0004,True,True,closed,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600054,COMP-202600002,รับสมัคร UX/UI Designer (UX/UI Designer),5,UX/UI Designer,UX/UI Designer,Business,Operations,1,06,00006,0006,1,2,45000,70000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2025-12-12,2026-04-06,False,POOL-0002,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600055,COMP-202600004,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),6,ฝ่ายสนับสนุนไอที,IT Support,Business,Development,2,06,00006,0006,5,3,50000,78000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2026-02-13,2026-04-30,True,POOL-0002,True,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600056,COMP-202600003,รับสมัคร Programmer (โปรแกรมเมอร์),10,โปรแกรมเมอร์,Programmer,Business,Analysis,2,10,00010,0010,6,5,70000,110000,True,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,True,2025-11-26,2026-03-22,False,POOL-0003,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600057,COMP-202600002,รับสมัคร UX/UI Designer (UX/UI Designer),1,UX/UI Designer,UX/UI Designer,Engineering,Operations,1,02,00002,0002,4,4,25000,38000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2026-01-01,2026-04-22,True,POOL-0003,True,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600058,COMP-202600002,รับสมัคร UX/UI Designer (UX/UI Designer),10,UX/UI Designer,UX/UI Designer,Business,Analysis,2,02,00002,0002,1,1,70000,110000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2026-01-18,2026-03-17,True,POOL-0004,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600059,COMP-202600010,รับสมัคร DevOps Engineer (DevOps Engineer),7,DevOps Engineer,DevOps Engineer,IT,Analysis,2,01,00001,0001,6,4,55000,86000,True,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,False,2026-01-20,2026-04-09,False,POOL-0003,True,True,closed,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600060,COMP-202600007,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),5,Cybersecurity Analyst,Cybersecurity Analyst,IT,Operations,1,10,00010,0010,2,3,45000,70000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2025-11-28,2026-02-04,False,POOL-0001,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600061,COMP-202600010,รับสมัคร Programmer (โปรแกรมเมอร์),5,โปรแกรมเมอร์,Programmer,IT,Development,1,13,00013,0013,1,3,45000,70000,False,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,False,2025-12-29,2026-02-14,False,POOL-0001,True,True,closed,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600062,COMP-202600003,รับสมัคร Web Developer (นักพัฒนาเว็บ),6,นักพัฒนาเว็บ,Web Developer,IT,Development,1,12,00012,0012,6,2,50000,78000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,True,2025-12-31,2026-02-02,True,POOL-0003,True,True,draft,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600063,COMP-202600006,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),3,Cybersecurity Analyst,Cybersecurity Analyst,IT,Operations,2,06,00006,0006,5,3,35000,54000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2025-12-01,2026-03-06,False,POOL-0003,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600064,COMP-202600009,รับสมัคร UX/UI Designer (UX/UI Designer),4,UX/UI Designer,UX/UI Designer,IT,Operations,1,11,00011,0011,3,1,40000,62000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2025-12-11,2026-01-13,False,POOL-0002,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600065,COMP-202600004,รับสมัคร Web Developer (นักพัฒนาเว็บ),9,นักพัฒนาเว็บ,Web Developer,Business,Development,2,10,00010,0010,6,2,65000,102000,True,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,True,2026-02-20,2026-03-22,True,POOL-0004,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600066,COMP-202600005,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),5,ฝ่ายสนับสนุนไอที,IT Support,Engineering,Development,2,14,00014,0014,2,4,45000,70000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2025-12-06,2026-03-31,False,POOL-0005,True,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600067,COMP-202600001,รับสมัคร Data Analyst (นักวิเคราะห์ข้อมูล),7,นักวิเคราะห์ข้อมูล,Data Analyst,IT,Operations,1,04,00004,0004,5,2,55000,86000,True,ต้องการ Data Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Analyst,True,2026-01-19,2026-02-27,True,POOL-0004,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600068,COMP-202600005,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),1,Cybersecurity Analyst,Cybersecurity Analyst,Engineering,Development,2,10,00010,0010,2,4,25000,38000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2026-01-27,2026-04-22,True,POOL-0004,True,True,draft,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600069,COMP-202600008,รับสมัคร Data Engineer (Data Engineer),3,Data Engineer,Data Engineer,Engineering,Analysis,2,08,00008,0008,2,2,35000,54000,False,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,False,2025-12-18,2026-02-09,True,POOL-0002,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600070,COMP-202600004,รับสมัคร Programmer (โปรแกรมเมอร์),8,โปรแกรมเมอร์,Programmer,IT,Analysis,2,04,00004,0004,5,2,60000,94000,False,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,True,2026-02-12,2026-05-03,False,POOL-0005,True,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600071,COMP-202600004,รับสมัคร Data Engineer (Data Engineer),9,Data Engineer,Data Engineer,IT,Development,2,03,00003,0003,3,1,65000,102000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,False,2025-12-18,2026-02-13,False,POOL-0005,True,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600072,COMP-202600007,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),6,นักวิทยาศาสตร์ข้อมูล,Data Scientist,IT,Operations,1,09,00009,0009,1,2,50000,78000,False,ต้องการ Data Scientist ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Scientist,False,2026-01-04,2026-04-04,False,POOL-0002,True,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600073,COMP-202600005,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),8,ฝ่ายสนับสนุนไอที,IT Support,IT,Development,2,06,00006,0006,4,1,60000,94000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,True,2026-02-17,2026-05-30,True,POOL-0005,True,True,open,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202600074,COMP-202600001,รับสมัคร UX/UI Designer (UX/UI Designer),4,UX/UI Designer,UX/UI Designer,Business,Analysis,1,06,00006,0006,4,4,40000,62000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2026-01-20,2026-04-10,False,POOL-0005,True,True,draft,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
