PROJECT_ID,LEARNER_ID,SEQUENCE_NO,COMPANY_ID,COMPANY_NAME,POSITION_ID,PROJECT_NAME,DESCRIPTION,START_DATE,END_DATE,VERIFY_ID,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
PRJB2F80C72110A4FFC,LNR-202600128,2,COMP-202600001,SCBX,3,HR Platform,Developed and maintained a key system feature.,2025-02-18,2025-06-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB8EE73CBE6F1441A,LNR-202600129,1,COMP-202600001,LINE Thailand,2,API Gateway,Developed and maintained a key system feature.,2025-05-18,2025-09-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ34DAEC7109FC4046,LNR-202600131,1,COMP-202600008,Agoda,4,API Gateway,Developed and maintained a key system feature.,2025-02-11,2025-05-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ878CD3BAD68B45D4,LNR-202600131,2,COMP-202600004,KBTG,10,HR Platform,Developed and maintained a key system feature.,2024-11-11,2025-03-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB3F8D28DAE83434F,LNR-202600136,1,COMP-202600005,,2,Data Dashboard,Developed and maintained a key system feature.,2024-07-19,2024-11-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD5AF61BD126F4D3E,LNR-202600136,2,COMP-202600004,SCBX,2,API Gateway,Developed and maintained a key system feature.,2025-07-16,2025-09-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ92149038D86643AE,LNR-202600137,1,COMP-202600008,,5,API Gateway,Developed and maintained a key system feature.,2024-03-04,2024-04-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ06DB430750274452,LNR-202600140,1,COMP-202600009,Google Thailand,1,HR Platform,Developed and maintained a key system feature.,2024-07-02,2024-10-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCDC32B2F3C514A03,LNR-202600140,2,COMP-202600004,SCG,8,API Gateway,Developed and maintained a key system feature.,2024-12-14,2025-04-16,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE0EAB0FC57FA407E,LNR-202600141,1,COMP-202600009,Bangchak,6,HR Platform,Developed and maintained a key system feature.,2025-04-21,2025-09-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3975A356EBF14AC3,LNR-202600142,1,COMP-202600009,Bangchak,10,HR Platform,Developed and maintained a key system feature.,2025-04-26,2025-08-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ378AD75D91494BD3,LNR-202600142,2,COMP-202600002,Google Thailand,1,API Gateway,Developed and maintained a key system feature.,2025-02-20,2025-04-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8F72BE69B7E54DE7,LNR-202600145,1,COMP-202600003,True Corporation,4,API Gateway,Developed and maintained a key system feature.,2024-10-01,2025-01-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ51AE3CBA69FE4DEF,LNR-202600149,1,COMP-202600002,KBTG,2,Data Dashboard,Developed and maintained a key system feature.,2024-10-28,2025-01-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3A48C6725FF941CD,LNR-202600149,2,COMP-202600003,Google Thailand,9,API Gateway,Developed and maintained a key system feature.,2024-10-08,2025-01-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5B3F16E62EA845F2,LNR-202600151,1,COMP-202600006,Bangchak,6,Data Dashboard,Developed and maintained a key system feature.,2025-01-15,2025-04-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6AFEA62007674893,LNR-202600153,1,COMP-202600007,Agoda,2,Data Dashboard,Developed and maintained a key system feature.,2025-08-03,2025-12-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ68DB9F2C9044487A,LNR-202600153,2,COMP-202600006,Google Thailand,10,E-Commerce App,Developed and maintained a key system feature.,2024-03-07,2024-08-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6A521D899CEA4A51,LNR-202600155,1,COMP-202600010,KBTG,10,Data Dashboard,Developed and maintained a key system feature.,2024-07-11,2024-12-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ71A868FDEEDF47FF,LNR-202600155,2,COMP-202600010,AIS,8,API Gateway,Developed and maintained a key system feature.,2025-07-27,2025-11-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3E829D7B10624697,LNR-202600160,1,,AIS,6,API Gateway,Developed and maintained a key system feature.,2024-11-28,2025-04-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8DE58FCB83B041A4,LNR-202600161,1,COMP-202600004,AIS,4,HR Platform,Developed and maintained a key system feature.,2024-05-09,2024-06-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ76ABE530A8AC4059,LNR-202600162,1,COMP-202600010,KBTG,4,E-Commerce App,Developed and maintained a key system feature.,2024-11-22,2025-01-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ757E3F9D02E549C3,LNR-202600164,1,COMP-202600010,SCBX,7,API Gateway,Developed and maintained a key system feature.,2025-03-02,2025-05-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ080625A6EBEB4203,LNR-202600164,2,COMP-202600005,LINE Thailand,7,Data Dashboard,Developed and maintained a key system feature.,2024-08-10,2024-10-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA60B05934DFF487C,LNR-202600167,1,COMP-202600010,LINE Thailand,9,Data Dashboard,Developed and maintained a key system feature.,2024-03-02,2024-07-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJEF3C5DC5A25042FE,LNR-202600167,2,COMP-202600003,AIS,4,E-Commerce App,Developed and maintained a key system feature.,2024-05-22,2024-07-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0F349208E010444C,LNR-202600171,1,COMP-202600009,LINE Thailand,1,Data Dashboard,Developed and maintained a key system feature.,2025-03-11,2025-04-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBBBA9E2FE8F24F44,LNR-202600176,1,COMP-202600003,KBTG,7,Data Dashboard,Developed and maintained a key system feature.,2025-03-16,2025-09-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3930B9F306A742F2,LNR-202600177,1,COMP-202600001,,5,API Gateway,Developed and maintained a key system feature.,2025-04-25,2025-08-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ575EED7E4D054110,LNR-202600179,1,COMP-202600009,PTT,9,E-Commerce App,Developed and maintained a key system feature.,2024-06-23,2024-12-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ03969189DC6949ED,LNR-202600179,2,COMP-202600002,Agoda,8,E-Commerce App,Developed and maintained a key system feature.,2025-08-19,2026-01-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ160FF6BF9D05470B,LNR-202600181,1,COMP-202600008,Bangchak,2,API Gateway,Developed and maintained a key system feature.,2024-07-28,2025-01-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5DF93DDCC1884BC8,LNR-202600183,1,,Google Thailand,8,Data Dashboard,Developed and maintained a key system feature.,2025-08-19,2025-09-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJDE10AAAFB60D42C2,LNR-202600184,1,COMP-202600007,LINE Thailand,8,E-Commerce App,Developed and maintained a key system feature.,2025-07-14,2025-11-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ21C402F166464D07,LNR-202600187,1,COMP-202600008,SCG,3,E-Commerce App,Developed and maintained a key system feature.,2024-06-12,2024-08-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2DA7CF489D074802,LNR-202600187,2,,,6,Data Dashboard,Developed and maintained a key system feature.,2025-05-30,2025-10-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBE15861A0FE24B74,LNR-202600189,1,COMP-202600005,,1,HR Platform,Developed and maintained a key system feature.,2024-12-07,2025-01-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8830A8BD9F2043AF,LNR-202600189,2,,True Corporation,10,HR Platform,Developed and maintained a key system feature.,2024-06-03,2024-10-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4D55C6B5D09B4DB6,LNR-202600192,1,COMP-202600003,AIS,10,Data Dashboard,Developed and maintained a key system feature.,2025-03-12,2025-08-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB6B748080DEE4261,LNR-202600192,2,COMP-202600004,Agoda,9,Data Dashboard,Developed and maintained a key system feature.,2024-11-02,2024-12-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ24C85DF3B0BB4B3D,LNR-202600194,1,COMP-202600004,Google Thailand,4,E-Commerce App,Developed and maintained a key system feature.,2025-01-09,2025-06-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF5186BA046084647,LNR-202600197,1,COMP-202600009,PTT,7,API Gateway,Developed and maintained a key system feature.,2024-12-13,2025-04-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ11DBCE8EBF0149E6,LNR-202600197,2,COMP-202600001,Agoda,1,Data Dashboard,Developed and maintained a key system feature.,2025-07-22,2025-11-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD75A581E5CEB4AEA,LNR-202600199,1,COMP-202600008,AIS,2,API Gateway,Developed and maintained a key system feature.,2024-07-19,2024-11-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD05E568F2A334E32,LNR-202600199,2,COMP-202600007,Google Thailand,6,HR Platform,Developed and maintained a key system feature.,2024-10-01,2025-02-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF58CE64C6F6949B6,LNR-202600200,1,COMP-202600004,,1,E-Commerce App,Developed and maintained a key system feature.,2024-12-12,2025-01-16,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ28589631E7134829,LNR-202600201,1,COMP-202600003,PTT,8,HR Platform,Developed and maintained a key system feature.,2024-11-16,2025-02-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0062F221A6824735,LNR-202600201,2,COMP-202600008,Google Thailand,10,E-Commerce App,Developed and maintained a key system feature.,2025-07-05,2025-09-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD7F02F3878424526,LNR-202600206,1,COMP-202600006,Google Thailand,8,API Gateway,Developed and maintained a key system feature.,2025-01-13,2025-07-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ48E607C2C8154811,LNR-202600206,2,COMP-202600004,PTT,7,API Gateway,Developed and maintained a key system feature.,2024-12-11,2025-04-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ413CC5A4A76843F5,LNR-202600207,1,COMP-202600002,Agoda,2,API Gateway,Developed and maintained a key system feature.,2024-04-14,2024-05-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1015F673A2514839,LNR-202600212,1,,Agoda,2,API Gateway,Developed and maintained a key system feature.,2025-06-28,2025-11-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBB45FBE7BB4F45A9,LNR-202600213,1,COMP-202600003,,7,HR Platform,Developed and maintained a key system feature.,2024-12-05,2025-03-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ94906736CF924969,LNR-202600213,2,COMP-202600003,Agoda,1,Data Dashboard,Developed and maintained a key system feature.,2025-01-16,2025-02-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3D3798C142F742E2,LNR-202600214,1,COMP-202600003,Agoda,6,E-Commerce App,Developed and maintained a key system feature.,2024-02-29,2024-05-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3B808E182DDE4A08,LNR-202600214,2,,Bangchak,4,Data Dashboard,Developed and maintained a key system feature.,2024-03-26,2024-05-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ616E404C0D7F4C55,LNR-202600215,1,COMP-202600005,SCG,6,HR Platform,Developed and maintained a key system feature.,2025-02-13,2025-06-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA7CBDE43D47D41A3,LNR-202600217,1,,Google Thailand,9,Data Dashboard,Developed and maintained a key system feature.,2024-06-08,2024-10-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7AF77E57A28040EE,LNR-202600219,1,COMP-202600004,True Corporation,7,HR Platform,Developed and maintained a key system feature.,2025-02-14,2025-05-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ386AB28BF6974E3B,LNR-202600219,2,COMP-202600008,LINE Thailand,4,API Gateway,Developed and maintained a key system feature.,2024-07-25,2024-08-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ99F1E2D86CBD40B1,LNR-202600220,1,COMP-202600007,Bangchak,10,E-Commerce App,Developed and maintained a key system feature.,2024-07-05,2024-12-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCF081017F6EE4A85,LNR-202600224,1,COMP-202600009,,2,Data Dashboard,Developed and maintained a key system feature.,2024-09-08,2024-11-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF690D29705464207,LNR-202600225,1,COMP-202600009,KBTG,7,API Gateway,Developed and maintained a key system feature.,2024-12-27,2025-02-16,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7E9A94428BCF4F9D,LNR-202600226,1,COMP-202600009,Bangchak,6,HR Platform,Developed and maintained a key system feature.,2025-01-25,2025-07-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ334042BFB08E4094,LNR-202600226,2,COMP-202600006,,4,HR Platform,Developed and maintained a key system feature.,2025-07-13,2025-11-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4209D064102048C1,LNR-202600230,1,COMP-202600006,LINE Thailand,3,API Gateway,Developed and maintained a key system feature.,2025-05-09,2025-08-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0BF7A478FD1F49A6,LNR-202600231,1,,PTT,8,HR Platform,Developed and maintained a key system feature.,2024-07-09,2024-08-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFDEAEE1E40554492,LNR-202600232,1,COMP-202600001,KBTG,3,API Gateway,Developed and maintained a key system feature.,2025-07-04,2025-08-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6D19B70A726E48CB,LNR-202600232,2,COMP-202600004,Agoda,8,Data Dashboard,Developed and maintained a key system feature.,2025-07-18,2026-01-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0BAC766A2E244B65,LNR-202600236,1,COMP-202600007,KBTG,5,API Gateway,Developed and maintained a key system feature.,2024-09-26,2025-03-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF488186C3AB44185,LNR-202600237,1,COMP-202600001,Bangchak,10,Data Dashboard,Developed and maintained a key system feature.,2024-08-09,2025-01-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA703329D9E974A8E,LNR-202600238,1,COMP-202600004,True Corporation,2,HR Platform,Developed and maintained a key system feature.,2024-03-18,2024-06-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA89C204012B94BD7,LNR-202600238,2,COMP-202600004,True Corporation,5,Data Dashboard,Developed and maintained a key system feature.,2024-08-30,2024-12-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ23486C532C2D49EE,LNR-202600239,1,COMP-202600003,Google Thailand,6,Data Dashboard,Developed and maintained a key system feature.,2025-06-07,2025-11-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF40B769C72BF47BB,LNR-202600241,1,COMP-202600008,SCG,7,API Gateway,Developed and maintained a key system feature.,2025-02-19,2025-07-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3DC348E0AC0D407F,LNR-202600241,2,COMP-202600005,SCG,6,HR Platform,Developed and maintained a key system feature.,2025-07-01,2025-08-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ88D324419EC340A8,LNR-202600242,1,COMP-202600007,,10,Data Dashboard,Developed and maintained a key system feature.,2025-08-16,2025-09-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ49761467E2A9409C,LNR-202600242,2,COMP-202600006,PTT,4,API Gateway,Developed and maintained a key system feature.,2024-04-28,2024-09-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ13B3B879E414476D,LNR-202600244,1,COMP-202600008,LINE Thailand,3,Data Dashboard,Developed and maintained a key system feature.,2025-04-02,2025-09-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB3E6EB20FEA54B5B,LNR-202600244,2,COMP-202600002,Agoda,6,HR Platform,Developed and maintained a key system feature.,2024-12-08,2025-05-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4A74D4DA9CF64366,LNR-202600250,1,COMP-202600007,Agoda,8,HR Platform,Developed and maintained a key system feature.,2024-11-27,2025-03-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ51D5BEE1F1E54642,LNR-202600250,2,COMP-202600007,True Corporation,10,API Gateway,Developed and maintained a key system feature.,2024-08-20,2024-11-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE8A8745512984C20,LNR-202600251,1,COMP-202600010,True Corporation,8,API Gateway,Developed and maintained a key system feature.,2025-05-11,2025-10-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB1A0E39B436B446A,LNR-202600251,2,COMP-202600003,PTT,10,E-Commerce App,Developed and maintained a key system feature.,2025-06-06,2025-08-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6B8583F5774D4E32,LNR-202600252,1,COMP-202600009,LINE Thailand,3,Data Dashboard,Developed and maintained a key system feature.,2024-07-26,2024-12-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4646FE1FEDB24F0C,LNR-202600256,1,COMP-202600010,Google Thailand,4,API Gateway,Developed and maintained a key system feature.,2024-12-09,2025-04-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE5B1B59C100943A6,LNR-202600256,2,COMP-202600006,LINE Thailand,6,HR Platform,Developed and maintained a key system feature.,2025-01-18,2025-06-16,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4F2630F3D7F8409A,LNR-202600258,1,COMP-202600009,LINE Thailand,2,API Gateway,Developed and maintained a key system feature.,2024-05-14,2024-10-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ14778E282B464973,LNR-202600258,2,COMP-202600007,Google Thailand,5,E-Commerce App,Developed and maintained a key system feature.,2024-11-21,2025-04-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2E08D21E18E140E9,LNR-202600262,1,,KBTG,4,API Gateway,Developed and maintained a key system feature.,2024-09-11,2025-02-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ168F2E3252C0407C,LNR-202600262,2,COMP-202600001,Google Thailand,5,HR Platform,Developed and maintained a key system feature.,2024-07-04,2024-12-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4250D077EB304F96,LNR-202600264,1,COMP-202600002,AIS,4,API Gateway,Developed and maintained a key system feature.,2024-11-21,2025-05-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ073442D9A91C4989,LNR-202600266,1,COMP-202600003,SCG,5,Data Dashboard,Developed and maintained a key system feature.,2024-10-20,2024-12-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJED6E69B16F9041FC,LNR-202600267,1,COMP-202600004,AIS,7,API Gateway,Developed and maintained a key system feature.,2024-10-09,2025-02-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ19DE981BC23E4635,LNR-202600267,2,COMP-202600001,,1,HR Platform,Developed and maintained a key system feature.,2024-03-06,2024-05-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ430A18CA31FF406A,LNR-202600269,1,COMP-202600009,SCBX,10,Data Dashboard,Developed and maintained a key system feature.,2024-08-25,2024-10-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD8D3781269AC4347,LNR-202600269,2,COMP-202600004,SCG,1,E-Commerce App,Developed and maintained a key system feature.,2025-06-27,2025-12-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC0235555D424489F,LNR-202600270,1,,Bangchak,5,HR Platform,Developed and maintained a key system feature.,2024-07-07,2024-10-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ439D87431AF74804,LNR-202600271,1,COMP-202600004,LINE Thailand,9,Data Dashboard,Developed and maintained a key system feature.,2024-04-28,2024-09-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9B969B09DA03403C,LNR-202600271,2,COMP-202600004,SCG,4,API Gateway,Developed and maintained a key system feature.,2025-06-11,2025-11-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ92994F4D327940D1,LNR-202600272,1,COMP-202600006,LINE Thailand,3,Data Dashboard,Developed and maintained a key system feature.,2025-07-03,2025-08-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4202883A98564EB1,LNR-202600272,2,COMP-202600004,LINE Thailand,8,Data Dashboard,Developed and maintained a key system feature.,2025-04-20,2025-05-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ09637D288651443E,LNR-202600277,1,COMP-202600006,LINE Thailand,3,E-Commerce App,Developed and maintained a key system feature.,2024-12-19,2025-04-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJAE4937F3997F4CC2,LNR-202600277,2,COMP-202600005,Bangchak,5,API Gateway,Developed and maintained a key system feature.,2025-02-22,2025-05-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ676DC6ABCA8B48B7,LNR-202600281,1,COMP-202600008,SCBX,4,HR Platform,Developed and maintained a key system feature.,2024-12-01,2025-04-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ661ECD2173764BBD,LNR-202600283,1,COMP-202600001,PTT,10,E-Commerce App,Developed and maintained a key system feature.,2024-03-17,2024-07-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE59986C584E14275,LNR-202600283,2,COMP-202600008,LINE Thailand,1,E-Commerce App,Developed and maintained a key system feature.,2024-07-05,2024-08-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
